"","X","V1","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","totRev"
"20069",20069,81047,546912,"20724","RED RETROSPOT CHARLOTTE BAG",4,"3/17/2011 20:12",0.85,15861,"United Kingdom",3.4
"20070",20070,81048,546912,"22356","CHARLOTTE BAG PINK POLKADOT",4,"3/17/2011 20:12",0.85,15861,"United Kingdom",3.4
"20071",20071,81049,546912,"22720","SET OF 3 CAKE TINS PANTRY DESIGN",4,"3/17/2011 20:12",4.95,15861,"United Kingdom",19.8
"20072",20072,81050,546912,"20726","LUNCH BAG WOODLAND",2,"3/17/2011 20:12",1.65,15861,"United Kingdom",3.3
"20073",20073,81051,546912,"20725","LUNCH BAG RED RETROSPOT",2,"3/17/2011 20:12",1.65,15861,"United Kingdom",3.3
"20074",20074,81052,546912,"22384","LUNCH BAG PINK POLKADOT",2,"3/17/2011 20:12",1.65,15861,"United Kingdom",3.3
"20075",20075,81053,546912,"22382","LUNCH BAG SPACEBOY DESIGN",2,"3/17/2011 20:12",1.65,15861,"United Kingdom",3.3
"20076",20076,81054,546912,"22383","LUNCH BAG SUKI DESIGN",2,"3/17/2011 20:12",1.65,15861,"United Kingdom",3.3
"20077",20077,81055,546912,"22662","LUNCH BAG DOLLY GIRL DESIGN",2,"3/17/2011 20:12",1.65,15861,"United Kingdom",3.3
"20078",20078,81056,546912,"22740","POLKADOT PEN",48,"3/17/2011 20:12",0.85,15861,"United Kingdom",40.8
"20079",20079,81057,546912,"22492","MINI PAINT SET VINTAGE",36,"3/17/2011 20:12",0.65,15861,"United Kingdom",23.4
"20080",20080,81058,546912,"22491","PACK OF 12 COLOURED PENCILS",8,"3/17/2011 20:12",0.85,15861,"United Kingdom",6.8
"20081",20081,81059,546912,"21563","RED HEART SHAPE LOVE BUCKET",4,"3/17/2011 20:12",2.95,15861,"United Kingdom",11.8
"20082",20082,81060,546912,"21564","PINK  HEART SHAPE LOVE BUCKET",4,"3/17/2011 20:12",2.95,15861,"United Kingdom",11.8
"20083",20083,81061,546912,"22447","PIN CUSHION BABUSHKA BLUE",3,"3/17/2011 20:12",3.35,15861,"United Kingdom",10.05
"20084",20084,81062,546912,"22446","PIN CUSHION BABUSHKA PINK",3,"3/17/2011 20:12",3.35,15861,"United Kingdom",10.05
"20085",20085,81063,546912,"22448","PIN CUSHION BABUSHKA RED",3,"3/17/2011 20:12",3.35,15861,"United Kingdom",10.05
"20086",20086,81064,546912,"22562","MONSTERS STENCIL CRAFT",3,"3/17/2011 20:12",1.25,15861,"United Kingdom",3.75
"20087",20087,81065,546912,"22563","HAPPY STENCIL CRAFT",6,"3/17/2011 20:12",1.25,15861,"United Kingdom",7.5
"20088",20088,81066,546912,"22562","MONSTERS STENCIL CRAFT",3,"3/17/2011 20:12",1.25,15861,"United Kingdom",3.75
"20089",20089,81067,546912,"84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",4,"3/17/2011 20:12",1.25,15861,"United Kingdom",5
"20090",20090,81068,546912,"22418","10 COLOUR SPACEBOY PEN",12,"3/17/2011 20:12",0.85,15861,"United Kingdom",10.2
"20091",20091,81069,546912,"22189","CREAM HEART CARD HOLDER",4,"3/17/2011 20:12",3.95,15861,"United Kingdom",15.8
"20092",20092,81070,546912,"48194","DOORMAT HEARTS",1,"3/17/2011 20:12",7.95,15861,"United Kingdom",7.95
"20093",20093,81071,546912,"22538","MINI JIGSAW GO TO THE FAIR",2,"3/17/2011 20:12",0.42,15861,"United Kingdom",0.84
"20094",20094,81072,546912,"22539","MINI JIGSAW DOLLY GIRL",2,"3/17/2011 20:12",0.42,15861,"United Kingdom",0.84
"20095",20095,81073,546912,"22540","MINI JIGSAW CIRCUS PARADE",2,"3/17/2011 20:12",0.42,15861,"United Kingdom",0.84
"20096",20096,81074,546912,"22543","MINI JIGSAW BAKE A CAKE",2,"3/17/2011 20:12",0.42,15861,"United Kingdom",0.84
"20097",20097,81075,546912,"22544","MINI JIGSAW SPACEBOY",2,"3/17/2011 20:12",0.42,15861,"United Kingdom",0.84
"20098",20098,81076,546912,"22547","MINI JIGSAW DINOSAUR",2,"3/17/2011 20:12",0.42,15861,"United Kingdom",0.84
"20099",20099,81077,546912,"22895","SET OF 2 TEA TOWELS APPLE AND PEARS",4,"3/17/2011 20:12",2.95,15861,"United Kingdom",11.8
"20100",20100,81078,546912,"84997D","CHILDRENS CUTLERY POLKADOT PINK",4,"3/17/2011 20:12",4.15,15861,"United Kingdom",16.6
"20101",20101,81079,546912,"85132A","CHARLIE + LOLA BISCUITS TINS",2,"3/17/2011 20:12",9.95,15861,"United Kingdom",19.9
"20102",20102,81080,546912,"22897","OVEN MITT APPLES DESIGN",6,"3/17/2011 20:12",1.45,15861,"United Kingdom",8.7
"20103",20103,81081,546912,"22585","PACK OF 6 BIRDY GIFT TAGS",6,"3/17/2011 20:12",1.25,15861,"United Kingdom",7.5
"20104",20104,81082,546912,"22742","MAKE YOUR OWN PLAYTIME CARD KIT",2,"3/17/2011 20:12",2.95,15861,"United Kingdom",5.9
"20105",20105,81083,546912,"22744","MAKE YOUR OWN MONSOON CARD KIT",2,"3/17/2011 20:12",2.95,15861,"United Kingdom",5.9
"20106",20106,81084,546912,"22743","MAKE YOUR OWN FLOWERPOWER CARD KIT",2,"3/17/2011 20:12",2.95,15861,"United Kingdom",5.9
"20107",20107,81085,546912,"22464","HANGING METAL HEART LANTERN",6,"3/17/2011 20:12",1.65,15861,"United Kingdom",9.9
"20108",20108,81086,546912,"22993","SET OF 4 PANTRY JELLY MOULDS",6,"3/17/2011 20:12",1.25,15861,"United Kingdom",7.5
"20109",20109,81087,546913,"20674","GREEN POLKADOT BOWL",2,"3/17/2011 20:18",1.25,15861,"United Kingdom",2.5
"20110",20110,81088,546913,"20675","BLUE POLKADOT BOWL",2,"3/17/2011 20:18",1.25,15861,"United Kingdom",2.5
"20111",20111,81089,546913,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",2,"3/17/2011 20:18",0.42,15861,"United Kingdom",0.84
"20112",20112,81090,546913,"20676","RED RETROSPOT BOWL",2,"3/17/2011 20:18",1.25,15861,"United Kingdom",2.5
"20113",20113,81091,546913,"20677","PINK POLKADOT BOWL",2,"3/17/2011 20:18",1.25,15861,"United Kingdom",2.5
"20114",20114,81092,546913,"84596E","SMALL LICORICE DES PINK BOWL",2,"3/17/2011 20:18",0.42,15861,"United Kingdom",0.84
"20115",20115,81093,546913,"15044D","RED PAPER PARASOL",1,"3/17/2011 20:18",2.95,15861,"United Kingdom",2.95
"20116",20116,81094,546913,"15044A","PINK PAPER PARASOL",1,"3/17/2011 20:18",2.95,15861,"United Kingdom",2.95
"20117",20117,81095,546913,"22196","SMALL HEART MEASURING SPOONS",6,"3/17/2011 20:18",0.85,15861,"United Kingdom",5.1
"20118",20118,81096,546913,"79190D","RETRO PLASTIC DAISY TRAY",6,"3/17/2011 20:18",0.42,15861,"United Kingdom",2.52
"20119",20119,81097,546913,"79190B","RETRO PLASTIC POLKA TRAY",6,"3/17/2011 20:18",0.42,15861,"United Kingdom",2.52
"20120",20120,81098,546913,"85095","THREE CANVAS LUGGAGE TAGS",1,"3/17/2011 20:18",1.95,15861,"United Kingdom",1.95
"20121",20121,81099,546913,"84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",2,"3/17/2011 20:18",1.25,15861,"United Kingdom",2.5
"20122",20122,81100,546913,"22133","PINK LOVE HEART SHAPE CUP",6,"3/17/2011 20:18",0.85,15861,"United Kingdom",5.1
"20123",20123,81101,546913,"82011C","BATHROOM SCALES FOOTPRINTS IN SAND",2,"3/17/2011 20:18",3.75,15861,"United Kingdom",7.5
"20124",20124,81102,546913,"82011B","BATHROOM SCALES RUBBER DUCKS",2,"3/17/2011 20:18",3.75,15861,"United Kingdom",7.5
"20125",20125,81103,546913,"22077","6 RIBBONS RUSTIC CHARM",4,"3/17/2011 20:18",1.65,15861,"United Kingdom",6.6
"20126",20126,81104,546913,"85049F","BABY BOOM RIBBONS",4,"3/17/2011 20:18",1.25,15861,"United Kingdom",5
"20127",20127,81105,546913,"85049C","ROMANTIC PINKS RIBBONS",4,"3/17/2011 20:18",1.25,15861,"United Kingdom",5
"20128",20128,81106,546913,"85049D","BRIGHT BLUES RIBBONS",4,"3/17/2011 20:18",1.25,15861,"United Kingdom",5
"20129",20129,81107,546913,"85049G","CHOCOLATE BOX RIBBONS",4,"3/17/2011 20:18",1.25,15861,"United Kingdom",5
"20130",20130,81108,546913,"16236","KITTY PENCIL ERASERS",28,"3/17/2011 20:18",0.21,15861,"United Kingdom",5.88
"20131",20131,81109,546913,"16238","PARTY TIME PENCIL ERASERS",28,"3/17/2011 20:18",0.21,15861,"United Kingdom",5.88
"20132",20132,81110,546913,"16237","SLEEPING CAT ERASERS",30,"3/17/2011 20:18",0.21,15861,"United Kingdom",6.3
"20133",20133,81111,546913,"21078","SET/20 STRAWBERRY PAPER NAPKINS",4,"3/17/2011 20:18",0.85,15861,"United Kingdom",3.4
"20134",20134,81112,546913,"21080","SET/20 RED RETROSPOT PAPER NAPKINS",4,"3/17/2011 20:18",0.85,15861,"United Kingdom",3.4
"20135",20135,81113,546913,"85123A","WHITE HANGING HEART T-LIGHT HOLDER",3,"3/17/2011 20:18",2.95,15861,"United Kingdom",8.85
"20136",20136,81114,546913,"22344","PARTY PIZZA DISH PINK POLKADOT",2,"3/17/2011 20:18",0.85,15861,"United Kingdom",1.7
"20137",20137,81115,546913,"22346","PARTY PIZZA DISH GREEN POLKADOT",2,"3/17/2011 20:18",0.85,15861,"United Kingdom",1.7
"20138",20138,81116,546913,"22345","PARTY PIZZA DISH BLUE POLKADOT",2,"3/17/2011 20:18",0.85,15861,"United Kingdom",1.7
"20139",20139,81117,546913,"16046","TEATIME PEN CASE & PENS",5,"3/17/2011 20:18",0.85,15861,"United Kingdom",4.25
"20140",20140,81118,546913,"85211","S/4 GROOVY CAT MAGNETS",4,"3/17/2011 20:18",1.65,15861,"United Kingdom",6.6
"20141",20141,81119,546913,"22197","SMALL POPCORN HOLDER",12,"3/17/2011 20:18",0.85,15861,"United Kingdom",10.2
"20142",20142,81120,546913,"47310M","SMALL POP BOX,FUNKY MONKEY",6,"3/17/2011 20:18",1.25,15861,"United Kingdom",7.5
"20143",20143,81121,546913,"22720","SET OF 3 CAKE TINS PANTRY DESIGN",2,"3/17/2011 20:18",4.95,15861,"United Kingdom",9.9
"20144",20144,81122,546913,"21428","SET3 BOOK BOX GREEN GINGHAM FLOWER",2,"3/17/2011 20:18",4.25,15861,"United Kingdom",8.5
"20145",20145,81123,546913,"21430","SET/3 RED GINGHAM ROSE STORAGE BOX",2,"3/17/2011 20:18",3.75,15861,"United Kingdom",7.5
"20146",20146,81124,546913,"22721","SET OF 3 CAKE TINS SKETCHBOOK",2,"3/17/2011 20:18",4.95,15861,"United Kingdom",9.9
"20147",20147,81125,546913,"84466","TOP SECRET PEN SET",6,"3/17/2011 20:18",1.25,15861,"United Kingdom",7.5
"20148",20148,81126,546913,"22667","RECIPE BOX RETROSPOT",1,"3/17/2011 20:18",2.95,15861,"United Kingdom",2.95
"20149",20149,81127,546913,"22665","RECIPE BOX BLUE SKETCHBOOK DESIGN",1,"3/17/2011 20:18",2.95,15861,"United Kingdom",2.95
"20150",20150,81128,546913,"22878","NUMBER TILE COTTAGE GARDEN No",1,"3/17/2011 20:18",2.1,15861,"United Kingdom",2.1
"20151",20151,81129,546913,"22877","NUMBER TILE COTTAGE GARDEN 9",2,"3/17/2011 20:18",1.95,15861,"United Kingdom",3.9
"20152",20152,81130,546913,"85040B","SET/4 BLUE FLOWER CANDLES IN BOWL",8,"3/17/2011 20:18",1.65,15861,"United Kingdom",13.2
"20153",20153,81131,546913,"85040A","S/4 PINK FLOWER CANDLES IN BOWL",4,"3/17/2011 20:18",1.65,15861,"United Kingdom",6.6
"20154",20154,81132,546913,"10124G","ARMY CAMO BOOKCOVER TAPE",4,"3/17/2011 20:18",0.42,15861,"United Kingdom",1.68
"20155",20155,81133,546913,"10124A","SPOTS ON RED BOOKCOVER TAPE",4,"3/17/2011 20:18",0.42,15861,"United Kingdom",1.68
"20156",20156,81134,546913,"22189","CREAM HEART CARD HOLDER",3,"3/17/2011 20:18",3.95,15861,"United Kingdom",11.85
"20157",20157,81135,546913,"22188","BLACK HEART CARD HOLDER",3,"3/17/2011 20:18",3.95,15861,"United Kingdom",11.85
"20202",20202,81216,546920,"20719","WOODLAND CHARLOTTE BAG",10,"3/18/2011 9:55",0.85,12471,"Germany",8.5
"20203",20203,81217,546920,"21577","SAVE THE PLANET COTTON TOTE BAG",6,"3/18/2011 9:55",2.25,12471,"Germany",13.5
"20204",20204,81218,546920,"21700","BIG DOUGHNUT FRIDGE MAGNETS",24,"3/18/2011 9:55",0.85,12471,"Germany",20.4
"20205",20205,81219,546920,"21787","RAIN PONCHO RETROSPOT",24,"3/18/2011 9:55",0.85,12471,"Germany",20.4
"20206",20206,81220,546920,"21232","STRAWBERRY CERAMIC TRINKET BOX",24,"3/18/2011 9:55",1.25,12471,"Germany",30
"20207",20207,81221,546920,"21231","SWEETHEART CERAMIC TRINKET BOX",12,"3/18/2011 9:55",1.25,12471,"Germany",15
"20208",20208,81222,546920,"22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,"3/18/2011 9:55",2.95,12471,"Germany",17.7
"20209",20209,81223,546920,"22423","REGENCY CAKESTAND 3 TIER",32,"3/18/2011 9:55",10.95,12471,"Germany",350.4
"20210",20210,81224,546920,"22445","PENCIL CASE LIFE IS BEAUTIFUL",6,"3/18/2011 9:55",2.95,12471,"Germany",17.7
"20211",20211,81225,546920,"22649","STRAWBERRY FAIRY CAKE TEAPOT",8,"3/18/2011 9:55",4.95,12471,"Germany",39.6
"20212",20212,81226,546920,"22908","PACK OF 20 NAPKINS RED APPLES",12,"3/18/2011 9:55",0.85,12471,"Germany",10.2
"20213",20213,81227,546920,"22419","LIPSTICK PEN RED",36,"3/18/2011 9:55",0.42,12471,"Germany",15.12
"20214",20214,81228,546920,"22728","ALARM CLOCK BAKELIKE PINK",4,"3/18/2011 9:55",3.75,12471,"Germany",15
"20215",20215,81229,546920,"22741","FUNKY DIVA PEN",48,"3/18/2011 9:55",0.85,12471,"Germany",40.8
"20216",20216,81230,546920,"22720","SET OF 3 CAKE TINS PANTRY DESIGN",12,"3/18/2011 9:55",4.95,12471,"Germany",59.4
"20217",20217,81231,546920,"22962","JAM JAR WITH PINK LID",12,"3/18/2011 9:55",0.85,12471,"Germany",10.2
"20218",20218,81232,546920,"22961","JAM MAKING SET PRINTED",12,"3/18/2011 9:55",1.45,12471,"Germany",17.4
"20219",20219,81233,546920,"POST","POSTAGE",8,"3/18/2011 9:55",18,12471,"Germany",144
"20220",20220,81234,546921,"23183","MOTHER'S KITCHEN SPOON REST",4,"3/18/2011 9:57",3.75,12471,"Germany",15
"20221",20221,81235,546921,"23177","TREASURE ISLAND BOOK BOX",8,"3/18/2011 9:57",2.25,12471,"Germany",18
"20230",20230,81277,546925,"22989","SET 2 PANTRY DESIGN TEA TOWELS",6,"3/18/2011 10:09",3.25,12647,"Germany",19.5
"20231",20231,81278,546925,"22243","5 HOOK HANGER RED MAGIC TOADSTOOL",96,"3/18/2011 10:09",1.45,12647,"Germany",139.2
"20232",20232,81279,546925,"22352","LUNCH BOX WITH CUTLERY RETROSPOT",60,"3/18/2011 10:09",2.1,12647,"Germany",126
"20233",20233,81280,546925,"21558","SKULL LUNCH BOX WITH CUTLERY",60,"3/18/2011 10:09",2.1,12647,"Germany",126
"20234",20234,81281,546925,"POST","POSTAGE",3,"3/18/2011 10:09",18,12647,"Germany",54
"20371",20371,81532,546982,"85014B","RED RETROSPOT UMBRELLA",1,"3/18/2011 12:26",5.95,15483,"United Kingdom",5.95
"20372",20372,81533,546982,"22999","TRAVEL CARD WALLET RETRO PETALS",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20373",20373,81534,546982,"22181","SNOWSTORM PHOTO FRAME FRIDGE MAGNET",12,"3/18/2011 12:26",0.85,15483,"United Kingdom",10.2
"20374",20374,81535,546982,"23004","TRAVEL CARD WALLET PANTRY",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20375",20375,81536,546982,"23000","TRAVEL CARD WALLET TRANSPORT",2,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.84
"20376",20376,81537,546982,"85185B","PINK HORSE SOCK PUPPET",2,"3/18/2011 12:26",2.95,15483,"United Kingdom",5.9
"20377",20377,81538,546982,"23002","TRAVEL CARD WALLET SKULLS",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20378",20378,81539,546982,"22243","5 HOOK HANGER RED MAGIC TOADSTOOL",1,"3/18/2011 12:26",1.65,15483,"United Kingdom",1.65
"20379",20379,81540,546982,"22977","DOLLY GIRL CHILDRENS EGG CUP",1,"3/18/2011 12:26",1.25,15483,"United Kingdom",1.25
"20380",20380,81541,546982,"22976","CIRCUS PARADE CHILDRENS EGG CUP",2,"3/18/2011 12:26",1.25,15483,"United Kingdom",2.5
"20381",20381,81542,546982,"22975","SPACEBOY CHILDRENS EGG CUP",1,"3/18/2011 12:26",1.25,15483,"United Kingdom",1.25
"20382",20382,81543,546982,"22445","PENCIL CASE LIFE IS BEAUTIFUL",1,"3/18/2011 12:26",2.95,15483,"United Kingdom",2.95
"20383",20383,81544,546982,"22449","SILK PURSE BABUSHKA PINK",1,"3/18/2011 12:26",3.35,15483,"United Kingdom",3.35
"20384",20384,81545,546982,"15034","PAPER POCKET TRAVELING FAN",48,"3/18/2011 12:26",0.14,15483,"United Kingdom",6.72
"20385",20385,81546,546982,"22659","LUNCH BOX I LOVE LONDON",1,"3/18/2011 12:26",1.95,15483,"United Kingdom",1.95
"20386",20386,81547,546982,"84559B","3D SHEET OF CAT STICKERS",1,"3/18/2011 12:26",0.85,15483,"United Kingdom",0.85
"20387",20387,81548,546982,"22659","LUNCH BOX I LOVE LONDON",1,"3/18/2011 12:26",1.95,15483,"United Kingdom",1.95
"20388",20388,81549,546982,"22970","LONDON BUS COFFEE MUG",1,"3/18/2011 12:26",2.55,15483,"United Kingdom",2.55
"20389",20389,81550,546982,"22971","QUEENS GUARD COFFEE MUG",2,"3/18/2011 12:26",2.55,15483,"United Kingdom",5.1
"20390",20390,81551,546982,"22993","SET OF 4 PANTRY JELLY MOULDS",2,"3/18/2011 12:26",1.25,15483,"United Kingdom",2.5
"20391",20391,81552,546982,"22555","PLASTERS IN TIN STRONGMAN",1,"3/18/2011 12:26",1.65,15483,"United Kingdom",1.65
"20392",20392,81553,546982,"22718","CARD CAT AND TREE",12,"3/18/2011 12:26",0.42,15483,"United Kingdom",5.04
"20393",20393,81554,546982,"22556","PLASTERS IN TIN CIRCUS PARADE",1,"3/18/2011 12:26",1.65,15483,"United Kingdom",1.65
"20394",20394,81555,546982,"84596L","BISCUITS SMALL BOWL LIGHT BLUE",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20395",20395,81556,546982,"84596J","MIXED NUTS LIGHT GREEN BOWL",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20396",20396,81557,546982,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20397",20397,81558,546982,"84596E","SMALL LICORICE DES PINK BOWL",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20398",20398,81559,546982,"84596F","SMALL MARSHMALLOWS PINK BOWL",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20399",20399,81560,546982,"84596G","SMALL CHOCOLATES PINK BOWL",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20400",20400,81561,546982,"22659","LUNCH BOX I LOVE LONDON",1,"3/18/2011 12:26",1.95,15483,"United Kingdom",1.95
"20401",20401,81562,546982,"22900","SET 2 TEA TOWELS I LOVE LONDON",1,"3/18/2011 12:26",2.95,15483,"United Kingdom",2.95
"20402",20402,81563,546982,"22244","3 HOOK HANGER MAGIC GARDEN",1,"3/18/2011 12:26",1.95,15483,"United Kingdom",1.95
"20403",20403,81564,546982,"20828","GLITTER BUTTERFLY CLIPS",1,"3/18/2011 12:26",2.55,15483,"United Kingdom",2.55
"20404",20404,81565,546982,"22219","LOVEBIRD HANGING DECORATION WHITE",2,"3/18/2011 12:26",0.85,15483,"United Kingdom",1.7
"20405",20405,81566,546982,"17107D","FLOWER FAIRY,5 SUMMER B'DRAW LINERS",1,"3/18/2011 12:26",2.55,15483,"United Kingdom",2.55
"20406",20406,81567,546982,"85199S","SMALL HANGING IVORY/RED WOOD BIRD",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20407",20407,81568,546982,"22265","EASTER DECORATION NATURAL CHICK",2,"3/18/2011 12:26",0.65,15483,"United Kingdom",1.3
"20408",20408,81569,546982,"22421","LIPSTICK PEN FUSCHIA",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20409",20409,81570,546982,"22419","LIPSTICK PEN RED",3,"3/18/2011 12:26",0.42,15483,"United Kingdom",1.26
"20410",20410,81571,546982,"22227","HANGING HEART MIRROR DECORATION",3,"3/18/2011 12:26",0.65,15483,"United Kingdom",1.95
"20411",20411,81572,546982,"72351A","SET/6 TURQUOISE BUTTERFLY T-LIGHTS",1,"3/18/2011 12:26",2.1,15483,"United Kingdom",2.1
"20412",20412,81573,546982,"84744","S/6 SEW ON CROCHET FLOWERS",1,"3/18/2011 12:26",1.25,15483,"United Kingdom",1.25
"20413",20413,81574,546982,"23003","TRAVEL CARD WALLET VINTAGE ROSE",1,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.42
"20414",20414,81575,546982,"23006","TRAVEL CARD WALLET FLOWER MEADOW",2,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.84
"20415",20415,81576,546982,"23003","TRAVEL CARD WALLET VINTAGE ROSE",2,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.84
"20416",20416,81577,546982,"22999","TRAVEL CARD WALLET RETRO PETALS",2,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.84
"20417",20417,81578,546982,"23004","TRAVEL CARD WALLET PANTRY",2,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.84
"20418",20418,81579,546982,"85040B","SET/4 BLUE FLOWER CANDLES IN BOWL",1,"3/18/2011 12:26",1.65,15483,"United Kingdom",1.65
"20419",20419,81580,546982,"85170D","SET/6 PINK BIRD T-LIGHT CANDLES",1,"3/18/2011 12:26",2.1,15483,"United Kingdom",2.1
"20420",20420,81581,546982,"85169A","IVORY LOVE BIRD CANDLE",6,"3/18/2011 12:26",1.25,15483,"United Kingdom",7.5
"20421",20421,81582,546982,"85039B","S/4 IVORY MINI ROSE CANDLE IN BOWL",1,"3/18/2011 12:26",1.65,15483,"United Kingdom",1.65
"20422",20422,81583,546982,"85038","6 CHOCOLATE LOVE HEART T-LIGHTS",1,"3/18/2011 12:26",2.1,15483,"United Kingdom",2.1
"20423",20423,81584,546982,"85040A","S/4 PINK FLOWER CANDLES IN BOWL",2,"3/18/2011 12:26",1.65,15483,"United Kingdom",3.3
"20424",20424,81585,546982,"22421","LIPSTICK PEN FUSCHIA",2,"3/18/2011 12:26",0.42,15483,"United Kingdom",0.84
"20555",20555,82298,547046,"21936","RED RETROSPOT PICNIC BAG",5,"3/20/2011 11:43",2.95,13725,"United Kingdom",14.75
"20556",20556,82299,547046,"21394","RED POLKADOT BEAKER",48,"3/20/2011 11:43",0.39,13725,"United Kingdom",18.72
"20557",20557,82300,547046,"21395","BLUE POLKADOT BEAKER",48,"3/20/2011 11:43",0.39,13725,"United Kingdom",18.72
"20558",20558,82301,547046,"21155","RED RETROSPOT PEG BAG",6,"3/20/2011 11:43",2.55,13725,"United Kingdom",15.3
"20559",20559,82302,547046,"85027L","FRENCH CHATEAU LARGE PLATTER",6,"3/20/2011 11:43",1.95,13725,"United Kingdom",11.7
"20560",20560,82303,547046,"37482P","CUBIC MUG PINK POLKADOT",12,"3/20/2011 11:43",0.39,13725,"United Kingdom",4.68
"20561",20561,82304,547046,"84509G","SET OF 4 FAIRY CAKE PLACEMATS",4,"3/20/2011 11:43",3.75,13725,"United Kingdom",15
"20562",20562,82305,547046,"84509B","SET OF 4 FAIRY CAKE PLACEMATS",4,"3/20/2011 11:43",3.75,13725,"United Kingdom",15
"20563",20563,82306,547046,"23053","RECYCLED ACAPULCO MAT PINK",2,"3/20/2011 11:43",8.25,13725,"United Kingdom",16.5
"20564",20564,82307,547046,"23051","RECYCLED ACAPULCO MAT BLUE",2,"3/20/2011 11:43",8.25,13725,"United Kingdom",16.5
"20595",20595,82439,547058,"21714","CITRONELLA CANDLE GARDEN POT",12,"3/20/2011 12:44",1.25,14232,"United Kingdom",15
"20596",20596,82440,547058,"84818","DANISH ROSE PHOTO FRAME",6,"3/20/2011 12:44",2.55,14232,"United Kingdom",15.3
"20597",20597,82441,547058,"21162","TOXIC AREA  DOOR HANGER",12,"3/20/2011 12:44",1.45,14232,"United Kingdom",17.4
"20598",20598,82442,547058,"21163","DO NOT TOUCH MY STUFF DOOR HANGER",12,"3/20/2011 12:44",1.45,14232,"United Kingdom",17.4
"20599",20599,82443,547058,"21181","PLEASE ONE PERSON METAL SIGN",12,"3/20/2011 12:44",2.1,14232,"United Kingdom",25.2
"20600",20600,82444,547058,"21907","I'M ON HOLIDAY METAL SIGN",12,"3/20/2011 12:44",2.1,14232,"United Kingdom",25.2
"20601",20601,82445,547058,"21169","YOU'RE CONFUSING ME METAL SIGN",12,"3/20/2011 12:44",1.69,14232,"United Kingdom",20.28
"20602",20602,82446,547058,"21905","MORE BUTTER METAL SIGN",6,"3/20/2011 12:44",2.1,14232,"United Kingdom",12.6
"20603",20603,82447,547058,"21870","I CAN ONLY PLEASE ONE PERSON MUG",12,"3/20/2011 12:44",1.25,14232,"United Kingdom",15
"20604",20604,82448,547058,"84212","ASSORTED FLOWER COLOUR """"""""LEIS""""""""",48,"3/20/2011 12:44",0.65,14232,"United Kingdom",31.2
"20605",20605,82449,547058,"21518","BANK ACCOUNT  GREETING  CARD",12,"3/20/2011 12:44",0.42,14232,"United Kingdom",5.04
"20606",20606,82450,547058,"21520","BOOZE & WOMEN GREETING CARD",12,"3/20/2011 12:44",0.42,14232,"United Kingdom",5.04
"20607",20607,82451,547058,"21430","SET/3 RED GINGHAM ROSE STORAGE BOX",4,"3/20/2011 12:44",3.75,14232,"United Kingdom",15
"20608",20608,82452,547058,"21418","STARFISH SOAP DISH",6,"3/20/2011 12:44",2.55,14232,"United Kingdom",15.3
"20609",20609,82453,547058,"82011A","BATHROOM SCALES, TROPICAL BEACH",2,"3/20/2011 12:44",3.75,14232,"United Kingdom",7.5
"20610",20610,82454,547058,"82011C","BATHROOM SCALES FOOTPRINTS IN SAND",2,"3/20/2011 12:44",3.75,14232,"United Kingdom",7.5
"20611",20611,82455,547058,"21967","PACK OF 12 SKULL TISSUES",24,"3/20/2011 12:44",0.29,14232,"United Kingdom",6.96
"20612",20612,82456,547058,"21982","PACK OF 12 SUKI TISSUES",24,"3/20/2011 12:44",0.29,14232,"United Kingdom",6.96
"20613",20613,82457,547058,"21747","SMALL SKULL WINDMILL",12,"3/20/2011 12:44",1.25,14232,"United Kingdom",15
"20614",20614,82458,547058,"20727","LUNCH BAG  BLACK SKULL.",10,"3/20/2011 12:44",1.65,14232,"United Kingdom",16.5
"20615",20615,82459,547058,"21937","STRAWBERRY   PICNIC BAG",5,"3/20/2011 12:44",2.95,14232,"United Kingdom",14.75
